,Country Name,Travel Destination,Location,Review Count
1965,China,Jingtai County,"Gansu, Cina",49 ulasan dan opini
1966,China,Huinan County,"Jilin, Cina",20 ulasan dan opini
1967,China,Pei County,"Jiangsu, Cina",35 ulasan dan opini
1968,China,Sinan County,"Guizhou, Cina",7 ulasan dan opini
1969,China,Kai County,"Kawasan Chongqing, Cina",39 ulasan dan opini
1970,China,Huangchuan County,"Henan, Cina",9 ulasan dan opini
1971,China,Jingshan County,"Hubei, Cina",92 ulasan dan opini
1972,India,Little India,Singapura,24.047 ulasan dan opini
1973,India,Goa,India,540.557 ulasan dan opini
1974,India,Mumbai (Bombay),"Maharashtra, India",509.899 ulasan dan opini
1975,India,New Delhi,"Wilayah Ibu Kota Nasional Delhi, India",712.080 ulasan dan opini
1976,India,Chandigarh,India,56.323 ulasan dan opini
1977,India,Bangalore,"Bangalore District, India",385.722 ulasan dan opini
1978,India,Jaipur,"Jaipur District, India",378.158 ulasan dan opini
1979,India,Calangute,"North Goa District, India",70.481 ulasan dan opini
1980,India,Hyderabad,"Hyderabad District, India",186.984 ulasan dan opini
1981,India,Ooty (Udhagamandalam),"The Nilgiris District, India",54.862 ulasan dan opini
1982,India,Udaipur,"Udaipur District, India",189.140 ulasan dan opini
1983,India,Agra,"Agra District, India",196.210 ulasan dan opini
1984,India,Manali,"Manali Tehsil, India",66.275 ulasan dan opini
1985,India,Kochi,"Ernakulam District, India",176.020 ulasan dan opini
1986,India,Kodaikanal,"Dindigul District, India",42.719 ulasan dan opini
1987,India,Munnar,"Idukki District, India",92.868 ulasan dan opini
1988,India,Pondicherry,"Union Territory of Pondicherry, India",69.248 ulasan dan opini
1989,India,Mahabaleshwar,"Satara District, India",29.736 ulasan dan opini
1990,India,Rishikesh,"Dehradun District, India",55.074 ulasan dan opini
1991,India,Lonavla,"Pune District, India",38.328 ulasan dan opini
1992,India,Puri,"Puri District, India",27.884 ulasan dan opini
1993,India,Gurgaon,"Gurgaon District, India",121.123 ulasan dan opini
1994,India,Candolim,"Bardez, India",77.723 ulasan dan opini
1995,India,Pune,"Pune District, India",151.295 ulasan dan opini
1996,India,Mussoorie,"Dehradun District, India",47.913 ulasan dan opini
1997,India,Kolkata (Kalkuta),"Kolkata District, India",170.994 ulasan dan opini
1998,India,Chennai (Madras),"Chennai District, India",208.688 ulasan dan opini
1999,India,Shimla,"Shimla District, India",52.589 ulasan dan opini
2000,India,Mahabalipuram,"Kanchipuram District, India",27.272 ulasan dan opini
2001,India,Amritsar,"Amritsar District, India",75.558 ulasan dan opini
2002,India,Nashik,"Nashik District, India",22.231 ulasan dan opini
2003,India,Darjeeling,"Darjeeling District, India",46.826 ulasan dan opini
2004,India,Mysore,"Mysore District, India",78.823 ulasan dan opini
2005,India,Matheran,"Raigad District, India",9.008 ulasan dan opini
2006,India,Kodagu (Coorg),"Karnataka, India",63.867 ulasan dan opini
2007,India,Dharamsala,"Kangra District, India",44.941 ulasan dan opini
2008,India,Alibaug,"Raigad District, India",11.114 ulasan dan opini
2009,India,Yercaud,"Salem District, India",17.308 ulasan dan opini
2010,India,Shirdi,"Ahmednagar District, India",23.398 ulasan dan opini
2011,India,Mount Abu,"Sirohi District, India",23.916 ulasan dan opini
2012,India,Visakhapatnam,"Visakhapatnam District, India",41.846 ulasan dan opini
2013,India,Tirupati,"Chittoor District, India",17.089 ulasan dan opini
2014,India,Ahmedabad,"Ahmedabad District, India",87.671 ulasan dan opini
2015,India,Jodhpur,"Jodhpur District, India",100.220 ulasan dan opini
2016,India,Jaisalmer,"Jaisalmer District, India",111.343 ulasan dan opini
2017,India,Varanasi,"Varanasi District, India",97.997 ulasan dan opini
2018,India,Chikamagalur,"Chikkamagaluru District, India",19.409 ulasan dan opini
2019,India,Leh,"Leh District, India",49.132 ulasan dan opini
2020,India,Srinagar,"Srinagar District, India",59.480 ulasan dan opini
2021,India,Thiruvananthapuram (Trivandrum),"Thiruvananthapuram District, India",44.530 ulasan dan opini
2022,India,McLeod Ganj,"Dharamsala, India",26.904 ulasan dan opini
2023,India,Mahabalipuram,"Kanchipuram District, India",27.272 ulasan dan opini
2024,India,Madikeri,"Kodagu (Coorg), India",27.364 ulasan dan opini
2025,India,Haridwar,"Haridwar District, India",20.796 ulasan dan opini
2026,India,Baga,"North Goa District, India",30.642 ulasan dan opini
2027,India,Alappuzha,"Alappuzha District, India",38.312 ulasan dan opini
2028,India,Gangtok,"East Sikkim, India",48.406 ulasan dan opini
2029,India,Nainital,"Nainital District, India",27.860 ulasan dan opini
2030,India,Nainital,"Nainital District, India",27.860 ulasan dan opini
2031,India,Shirdi,"Ahmednagar District, India",23.398 ulasan dan opini
2032,India,Bodh Gaya,"Gaya District, India",7.449 ulasan dan opini
2033,India,Jalandhar,"Jalandhar District, India",7.445 ulasan dan opini
2034,India,Jabalpur,"Jabalpur District, India",6.320 ulasan dan opini
2035,India,Bharatpur,"Bharatpur District, India",6.914 ulasan dan opini
2036,India,Solan,"Solan Tehsil, India",1.832 ulasan dan opini
2037,India,Badrinath,"Chamoli District, India",1.599 ulasan dan opini
2038,India,Kollur,"Udupi District, India",1.687 ulasan dan opini
2039,India,Rajasthan,India,1.015.501 ulasan dan opini
2040,India,Ladakh,"Jammu and Kashmir, India",59.883 ulasan dan opini
2041,India,Jammu City,"Jammu District, India",9.081 ulasan dan opini
2042,India,Maharashtra,India,1.020.858 ulasan dan opini
2043,India,Lakshadweep,India,834 ulasan dan opini
2044,India,Ghaziabad,"Ghaziabad District, India",10.106 ulasan dan opini
2045,India,Solapur,"Solapur District, India",2.132 ulasan dan opini
2046,India,Dhanaulti,"Tehri Garhwal District, India",1.479 ulasan dan opini
2047,India,Neral,"Karjat, India",411 ulasan dan opini
2048,India,Murud,"Raigad District, India",1.474 ulasan dan opini
2049,India,Binsar,"Almora District, India",1.948 ulasan dan opini
2050,India,Shrivardhan,"Raigad District, India",1.151 ulasan dan opini
2051,India,Kanchipuram,"Kanchipuram District, India",3.785 ulasan dan opini
2052,India,Hassan,"Hassan District, India",5.021 ulasan dan opini
2053,India,Murdeshwar,"Uttar Kannada District, India",1.855 ulasan dan opini
2054,India,Almora,"Almora District, India",4.147 ulasan dan opini
2055,India,Patnitop,"Udhampur District, India",2.386 ulasan dan opini
2056,India,Mashobra,"Shimla District, India",4.243 ulasan dan opini
2057,India,Hubli-Dharwad,"Dharwad District, India",4.435 ulasan dan opini
2058,India,Parwanoo,"Solan District, India",1.287 ulasan dan opini
2059,India,Hubli-Dharwad,"Dharwad District, India",4.435 ulasan dan opini
2060,India,Kurnool,"Kurnool District, India",1.728 ulasan dan opini
2061,India,Dhanaulti,"Tehri Garhwal District, India",1.479 ulasan dan opini
2062,India,Binsar,"Almora District, India",1.948 ulasan dan opini
2063,India,Bharatpur,"Bharatpur District, India",6.914 ulasan dan opini
2064,India,Kutch,"Kutch District, India",1.991 ulasan dan opini
2065,India,Pallivasal,"Munnar, India",7.037 ulasan dan opini
2066,India,Aamby Valley City,"Pune District, India",1.054 ulasan dan opini
2067,India,Diveagar,"Maharashtra, India",1.691 ulasan dan opini
2068,India,Neemrana,"Alwar District, India",1.943 ulasan dan opini
2069,India,Pollachi Town,"Pollachi, India",1.238 ulasan dan opini
2070,India,Bhandardara,"Ahmednagar District, India",770 ulasan dan opini
2071,India,Bakkhali,"South 24 Parganas District, India",467 ulasan dan opini
2072,India,Tiruchendur,"Thoothukudi District, India",742 ulasan dan opini
2073,India,Betalbatim,"Salcette, India",8.250 ulasan dan opini
2074,India,Jalandhar,"Jalandhar District, India",7.445 ulasan dan opini
2075,India,Jabalpur,"Jabalpur District, India",6.320 ulasan dan opini
2076,India,Jamshedpur,"East Singhbhum District, India",5.545 ulasan dan opini
2077,India,Pothamedu,"Munnar, India",6.234 ulasan dan opini
2078,India,Santiniketan,"Birbhum District, India",2.193 ulasan dan opini
2079,India,Thrissur,"Thrissur District, India",10.484 ulasan dan opini
2080,India,Kolhapur,"Kolhapur District, India",9.473 ulasan dan opini
2081,India,Udupi,"Udupi District, India",8.111 ulasan dan opini
2082,India,Chail,"Kandaghat Tehsil, India",4.600 ulasan dan opini
2083,India,Lansdowne,"Pauri Garhwal District, India",6.115 ulasan dan opini
2084,India,Kalpetta,"Wayanad District, India",19.326 ulasan dan opini
2085,India,Palghar,"Palghar District, India",927 ulasan dan opini
2086,India,Kushalnagar,"Kodagu (Coorg), India",5.643 ulasan dan opini
2087,India,Allahabad,"Allahabad District, India",7.077 ulasan dan opini
2088,India,Panjim,"North Goa District, India",41.716 ulasan dan opini
2089,India,Vijayawada,"Krishna District, India",9.331 ulasan dan opini
2090,India,Canacona,"South Goa District, India",36.562 ulasan dan opini
2091,India,Benaulim,"Salcette, India",19.200 ulasan dan opini
2092,India,Gulmarg,"Baramulla District, India",13.727 ulasan dan opini
2093,India,Ajmer,"Ajmer District, India",9.991 ulasan dan opini
2094,India,Pushkar,"Ajmer District, India",44.505 ulasan dan opini
2095,India,Hampi,"Bellary District, India",18.882 ulasan dan opini
2096,India,Chinnakanal,"Munnar, India",7.158 ulasan dan opini
2097,India,Kollam,"Kollam District, India",8.989 ulasan dan opini
2098,India,Kausani,"Bageshwar District, India",4.223 ulasan dan opini
2099,India,Varca,"Salcette, India",18.127 ulasan dan opini
2100,India,Dona Paula,"North Goa District, India",6.937 ulasan dan opini
2101,India,Panchgani,"Satara District, India",8.546 ulasan dan opini
2102,India,Lucknow,"Lucknow District, India",38.675 ulasan dan opini
2103,India,Port Blair,"South Andaman Island, India",31.033 ulasan dan opini
2104,India,Andaman and Nicobar Islands,India,64.969 ulasan dan opini
2105,India,Patna,"Patna District, India",11.697 ulasan dan opini
2106,India,Silvassa,"Dadra and Nagar Haveli, India",4.137 ulasan dan opini
2107,India,Raipur,"Raipur District, India",9.009 ulasan dan opini
2108,India,Salcette,"South Goa District, India",47.319 ulasan dan opini
2109,India,Diu,"Diu Island, India",6.986 ulasan dan opini
2110,India,Daman,"Daman and Diu, India",8.409 ulasan dan opini
2111,India,Vadodara,"Vadodara District, India",34.962 ulasan dan opini
2112,India,Surat,"Surat District, India",17.840 ulasan dan opini
2113,India,Kumbhalgarh,"Rajsamand District, India",7.864 ulasan dan opini
2114,India,Bikaner,"Bikaner District, India",15.337 ulasan dan opini
2115,India,Ludhiana,"Ludhianar District, India",11.854 ulasan dan opini
2116,India,Bhubaneswar,"Khurda District, India",24.639 ulasan dan opini
2117,India,Agonda,"South Goa District, India",16.325 ulasan dan opini
2118,India,Kannur,"Kannur District, India",10.977 ulasan dan opini
2119,India,Cavelossim,"South Goa District, India",26.299 ulasan dan opini
2120,India,Kollam,"Kollam District, India",8.989 ulasan dan opini
2121,India,Port Blair,"South Andaman Island, India",31.033 ulasan dan opini
2122,India,Andaman and Nicobar Islands,India,64.969 ulasan dan opini
2123,India,Patna,"Patna District, India",11.697 ulasan dan opini
2124,India,Silvassa,"Dadra and Nagar Haveli, India",4.137 ulasan dan opini
2125,India,Raipur,"Raipur District, India",9.009 ulasan dan opini
2126,India,Salcette,"South Goa District, India",47.319 ulasan dan opini
2127,India,Diu,"Diu Island, India",6.986 ulasan dan opini
2128,India,Daman,"Daman and Diu, India",8.409 ulasan dan opini
2129,India,Vadodara,"Vadodara District, India",34.962 ulasan dan opini
2130,India,Surat,"Surat District, India",17.840 ulasan dan opini
2131,India,Kumbhalgarh,"Rajsamand District, India",7.864 ulasan dan opini
2132,India,Bikaner,"Bikaner District, India",15.337 ulasan dan opini
2133,India,Ludhiana,"Ludhianar District, India",11.854 ulasan dan opini
2134,India,Bhubaneswar,"Khurda District, India",24.639 ulasan dan opini
2135,India,Madurai,"Madurai District, India",31.059 ulasan dan opini
2136,India,Coonoor,"The Nilgiris District, India",13.762 ulasan dan opini
2137,India,Coimbatore,"Coimbatore District, India",33.653 ulasan dan opini
2138,India,Tamil Nadu,India,578.728 ulasan dan opini
2139,India,Sawai Madhopur,"Sawai Madhopur District, India",20.271 ulasan dan opini
2140,India,Mathura,"Mathura District, India",4.382 ulasan dan opini
2141,India,Dehradun,"Dehradun District, India",16.153 ulasan dan opini
2142,India,Himachal Pradesh,India,261.809 ulasan dan opini
2143,India,Kashmir,"Jammu and Kashmir, India",91.051 ulasan dan opini
2144,India,Katra,"Reasi District, India",11.967 ulasan dan opini
2145,India,Varkala Town,"Varkala, India",33.214 ulasan dan opini
2146,India,Surat,"Surat District, India",17.840 ulasan dan opini
2147,India,Kumbhalgarh,"Rajsamand District, India",7.864 ulasan dan opini
2148,India,Ludhiana,"Ludhianar District, India",11.854 ulasan dan opini
2149,India,Madurai,"Madurai District, India",31.059 ulasan dan opini
2150,India,Coonoor,"The Nilgiris District, India",13.762 ulasan dan opini
2151,India,Coimbatore,"Coimbatore District, India",33.653 ulasan dan opini
2152,India,Katra,"Reasi District, India",11.967 ulasan dan opini
2153,India,Thekkady,"Idukki District, India",47.014 ulasan dan opini
2154,India,Kozhikode,"Kozhikode District, India",12.939 ulasan dan opini
2155,India,Aurangabad,"Aurangabad District, India",23.432 ulasan dan opini
2156,India,Khajuraho,"Chhatarpur District, India",18.299 ulasan dan opini
2157,India,Canacona,"South Goa District, India",36.562 ulasan dan opini
2158,India,Benaulim,"Salcette, India",19.200 ulasan dan opini
2159,India,Siliguri,"Darjeeling District, India",7.737 ulasan dan opini
2160,India,Ranchi,"Ranchi District, India",7.527 ulasan dan opini
2161,India,Sohra,"East Khasi Hills District, India",7.324 ulasan dan opini
2162,India,Vagator,"North Goa District, India",9.611 ulasan dan opini
2163,India,Auli,"Chamoli District, India",2.044 ulasan dan opini
2164,India,Palghar,"Palghar District, India",927 ulasan dan opini
2165,India,Malvan,"Sindhudurg District, India",3.310 ulasan dan opini
2166,India,Purulia,"Purulia District, India",711 ulasan dan opini
2167,India,Tarkarli,"Sindhudurg District, India",1.398 ulasan dan opini
2168,India,Ratnagiri,"Ratnagiri District, India",3.783 ulasan dan opini
2169,India,Noida,"Gautam Buddha Nagar District, India",27.216 ulasan dan opini
2170,India,Kanpur,"Kanpur Nagar District, India",6.416 ulasan dan opini
2171,India,Gwalior,"Gwalior District, India",8.265 ulasan dan opini
2172,India,Kollam,"Kollam District, India",8.989 ulasan dan opini
2173,India,Kumbakonam,"Thanjavur District, India",6.391 ulasan dan opini
2174,India,Kolhapur,"Kolhapur District, India",9.473 ulasan dan opini
2175,India,Ganpatipule,"Ratnagiri District, India",5.848 ulasan dan opini
2176,India,Vagator,"North Goa District, India",9.611 ulasan dan opini
2177,India,Pelling,"West Sikkim, India",8.271 ulasan dan opini
2178,India,Velankanni,"Nagapattinam District, India",2.825 ulasan dan opini
2179,India,Lavasa,"Pune District, India",4.909 ulasan dan opini
2180,India,Tarkarli,"Sindhudurg District, India",1.398 ulasan dan opini
2181,India,Ratnagiri,"Ratnagiri District, India",3.783 ulasan dan opini
2182,India,Kanyakumari,"Kanyakumari District, India",17.314 ulasan dan opini
2183,India,Dharmasthala,"Dakshina Kannada District, India",537 ulasan dan opini
2184,India,Thane,"Thane District, India",13.983 ulasan dan opini
2185,India,Siliguri,"Darjeeling District, India",7.737 ulasan dan opini
2186,India,Dwarka,"Devbhumi Dwarka District, India",8.057 ulasan dan opini
2187,India,Rajkot,"Rajkot District, India",12.394 ulasan dan opini
2188,India,Cansaulim,"South Goa District, India",8.730 ulasan dan opini
2189,India,Tiruchirappalli,"Tiruchirappalli District, India",13.030 ulasan dan opini
2190,India,Anjuna,"Bardez, India",21.151 ulasan dan opini
2191,India,Bardez,"North Goa District, India",119.807 ulasan dan opini
2192,India,Ajmer,"Ajmer District, India",9.991 ulasan dan opini
2193,India,Bhopal,"Bhopal District, India",21.628 ulasan dan opini
2194,India,Pushkar,"Ajmer District, India",44.505 ulasan dan opini
2195,India,Ramnagar,"Jim Corbett National Park, India",4.910 ulasan dan opini
2196,India,Sasan Gir,"Gir National Park, India",3.542 ulasan dan opini
2197,India,Mulshi,"Pune District, India",984 ulasan dan opini
2198,India,Ernakulam,"Kochi, India",19.836 ulasan dan opini
2199,India,Kasol,"Kullu District, India",2.907 ulasan dan opini
2200,India,Valparai,"Coimbatore District, India",2.091 ulasan dan opini
2201,India,Mararikulam,"Alappuzha District, India",8.433 ulasan dan opini
2202,India,Neil Island,"Andaman and Nicobar Islands, India",5.173 ulasan dan opini
2203,India,Kookas,"Jaipur District, India",6.587 ulasan dan opini
2204,India,Kookas,"Jaipur District, India",6.587 ulasan dan opini
2205,India,Malvan,"Sindhudurg District, India",3.310 ulasan dan opini
2206,India,Navi Mumbai,"Maharashtra, India",25.442 ulasan dan opini
2207,India,Kashid,"Raigad District, India",1.811 ulasan dan opini
2208,India,Lavasa,"Pune District, India",4.909 ulasan dan opini
2209,India,Khopoli,"Raigad District, India",7.598 ulasan dan opini
2210,India,Karjat Town,"Karjat, India",1.274 ulasan dan opini
2211,India,Sakleshpur,"Hassan District, India",3.828 ulasan dan opini
2212,India,Ashvem Beach,"North Goa District, India",2.591 ulasan dan opini
2213,India,Somnath,"Gir Somnath District, India",5.208 ulasan dan opini
2214,India,Vagamon,"Idukki District, India",3.423 ulasan dan opini
2215,India,Vythiri,"Wayanad District, India",8.476 ulasan dan opini
2216,India,Chakrata,"Dehradun District, India",1.057 ulasan dan opini
2217,India,Yelagiri,"Vellore District, India",3.777 ulasan dan opini
2218,India,Arambol,"North Goa District, India",6.935 ulasan dan opini
2219,India,Srisailam,"Andhra Pradesh, India",1.076 ulasan dan opini
2220,India,Morjim,"North Goa District, India",9.040 ulasan dan opini
2221,India,Mantralayam,"Kurnool District, India",731 ulasan dan opini
2222,India,Araku Valley,"Visakhapatnam District, India",747 ulasan dan opini
2223,India,Manesar,"Gurgaon District, India",3.590 ulasan dan opini
2224,India,Ramnagar,"Jim Corbett National Park, India",4.910 ulasan dan opini
2225,India,South Andaman Island,"Andaman and Nicobar Islands, India",31.270 ulasan dan opini
2226,India,Ernakulam,"Kochi, India",19.836 ulasan dan opini
2227,India,Sasan Gir,"Gir National Park, India",3.542 ulasan dan opini
2228,India,Kushalnagar,"Kodagu (Coorg), India",5.643 ulasan dan opini
2229,India,Mandarmani,"East Midnapore District, India",4.304 ulasan dan opini
2230,India,Wayanad District,"Kerala, India",46.714 ulasan dan opini
2231,India,Mulshi,"Pune District, India",984 ulasan dan opini
2232,India,Chithirapuram,"Munnar, India",11.289 ulasan dan opini
2233,India,The Nilgiris District,"Tamil Nadu, India",81.350 ulasan dan opini
2234,India,North Goa District,"Goa, India",353.327 ulasan dan opini
2235,India,Chithirapuram,"Munnar, India",11.289 ulasan dan opini
2236,India,Dehradun District,"Uttarakhand, India",125.964 ulasan dan opini
2237,India,Gorakhpur,"Baghpat District, India",1.805 ulasan dan opini
2238,India,Warangal,"Warangal (Urban) District, India",1.636 ulasan dan opini
2239,India,Manipal,"Udupi District, India",3.610 ulasan dan opini
2240,India,Kufri,"Shimla District, India",2.330 ulasan dan opini
2241,India,Howrah,"Howrah District, India",2.137 ulasan dan opini
2242,India,Kolad,"Raigad District, India",888 ulasan dan opini
2243,India,Sariska,"Alwar District, India",1.005 ulasan dan opini
2244,India,Satara,"Satara District, India",2.571 ulasan dan opini
2245,India,Panvel,"Raigad District, India",1.130 ulasan dan opini
2246,India,Chandrapur,"Chandrapur District, India",1.401 ulasan dan opini
2247,India,Kalpa,"Kinnaur District, India",1.504 ulasan dan opini
2248,India,Karnal,"Karnal District, India",2.687 ulasan dan opini
2249,India,Mohali,"Mohali District, India",2.452 ulasan dan opini
2250,India,Orchha,"Tikamgarh District, India",7.485 ulasan dan opini
