Travel Destination,Checking,Things to Do,Country Name,Location,Review Count
Dadra and Nagar Haveli,Dadra and Nagar Haveli,"['Wisata Alam & Taman (10)', 'Pemandangan & Tengara (4)', 'Spa & Kebugaran (1)', 'Tur (1)', 'Museum (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (11)', 'Cocok untuk Anak-Anak (9)', 'Cocok untuk Kelompok Besar (8)', 'Masuk Gratis (4)', 'Cocok untuk Pasangan (2)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']",India,India,4146
Pantnagar,Pantnagar,"['Pemandangan & Tengara (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Udham Singh Nagar District, India",446
Kavaratti Island,Kavaratti Island,"['Wisata Alam & Taman (2)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",India,"Lakshadweep, India",101
Karkala,Karkala,"['Pemandangan & Tengara (8)', 'Harga terjangkau (6)', 'Masuk Gratis (6)', 'Cocok untuk Kelompok Besar (5)', 'Cocok untuk Anak-Anak (3)']",India,"Udupi District, India",269
Paradeep,Paradeep,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (2)', 'Kebun Binatang & Akuarium (1)', 'Masuk Gratis (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",India,"Jagatsinghpur District, India",221
Osian,Osian,"['Pemandangan & Tengara (5)', 'Tur (3)', 'Aktivitas Luar Ruangan (3)', 'Tempat Belanja (1)', 'Transportasi (1)', 'Cocok untuk Anak-Anak (4)', 'Cocok untuk Kelompok Besar (4)', 'Masuk Gratis (4)', 'Harga terjangkau (3)', 'Cocok untuk Pasangan (1)']",India,"Jodhpur District, India",884
Khammam,Khammam,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (3)', 'Hiburan malam (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Masuk Gratis (2)']",India,"Khammam District, India",278
Pokaran,Pokaran,"['Pemandangan & Tengara (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Jaisalmer District, India",194
Jeypore,Jeypore,"['Wisata Alam & Taman (6)', 'Hiburan malam (1)', 'Pemandangan & Tengara (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Masuk Gratis (2)']",India,"Koraput District, India",165
Ghānerao,Ghānerao,['Wisata Alam & Taman (2)'],India,"Pali District, India",259
Itanagar,Itanagar,"['Pemandangan & Tengara (4)', 'Wisata Alam & Taman (4)', 'Tempat Belanja (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (5)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (3)', 'Tempat yang Belum Populer (2)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)', 'Bagus Saat Hujan (1)']",India,"Papum Pare District, India",338
Angul,Angul,"['Wisata Alam & Taman (3)', 'Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",India,"Angul District, India",244
Pithoragarh,Pithoragarh,"['Pemandangan & Tengara (9)', 'Wisata Alam & Taman (3)', 'Tempat Belanja (1)', 'Aktivitas Luar Ruangan (1)', 'Masuk Gratis (2)', 'Bagus Saat Hujan (1)']",India,"Pithoragarh District, India",129
Nawalgarh,Nawalgarh,"['Pemandangan & Tengara (2)', 'Museum (2)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Bagus Saat Hujan (2)', 'Cocok untuk Pasangan (1)']",India,"Jhunjhunu District, India",1710
Keonjhar,Keonjhar,"['Pemandangan & Tengara (12)', 'Wisata Alam & Taman (11)', 'Masuk Gratis (3)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",India,"Keonjhar District, India",169
Loutolim,Loutolim,"['Tur (1)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (3)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (1)', 'Bagus Saat Hujan (1)']",India,"South Goa District, India",438
Bhilai,Bhilai,"['Pemandangan & Tengara (6)', 'Tempat Belanja (2)', 'Museum (2)', 'Masuk Gratis (6)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Bagus Saat Hujan (2)']",India,"Durg District, India",783
Sinnar,Sinnar,"['Makanan & Minuman (1)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Tempat yang Belum Populer (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",India,"Nashik District, India",140
Udhampur,Udhampur,"['Pemandangan & Tengara (14)', 'Tur (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (3)']",India,"Udhampur District, India",213
Gondal,Gondal,"['Pemandangan & Tengara (4)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Masuk Gratis (2)', 'Cocok untuk Anak-Anak (1)']",India,"Rajkot District, India",276
Kanadukathan,Kanadukathan,"['Pemandangan & Tengara (2)', 'Tempat Belanja (1)', 'Harga terjangkau (2)', 'Bagus Saat Hujan (2)', 'Masuk Gratis (1)']",India,"Sivaganga District, India",759
Pragpur,Pragpur,"['Pemandangan & Tengara (3)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Kangra District, India",352
Baramati,Baramati,"['Tur (1)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Masuk Gratis (1)']",India,"Pune District, India",328
Gingee,Gingee,"['Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",India,"Viluppuram District, India",120
Sanguem,Sanguem,"['Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (3)', 'Cocok untuk Pasangan (2)', 'Masuk Gratis (2)', 'Tempat yang Belum Populer (1)', 'Bagus Saat Hujan (1)']",India,"South Goa District, India",317
Anantnag,Anantnag,"['Pemandangan & Tengara (10)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (3)', 'Tur (1)', 'Cocok untuk Kelompok Besar (5)', 'Harga terjangkau (4)', 'Masuk Gratis (4)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Berjiwa petualang (2)', 'Cocok untuk Pasangan (1)']",India,"Anantnag District, India",339
Seoni,Seoni,['Pemandangan & Tengara (3)'],India,"Seoni District, India",201
Hissar District,Hissar District,"['Pemandangan & Tengara (9)', 'Tempat Belanja (3)', 'Hiburan & Permainan (1)', 'Masuk Gratis (6)', 'Cocok untuk Kelompok Besar (3)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)']",India,"Haryana, India",587
Alchi,Alchi,"['Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Leh District, India",539
Pinjore,Pinjore,"['Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Taman Air & Taman Hiburan (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Kelompok Besar (3)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)']",India,"Panchkula District, India",358
Akola,Akola,"['Pemandangan & Tengara (4)', 'Wisata Alam & Taman (1)']",India,"Akola District, India",261
Dewas,Dewas,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (1)', 'Transportasi (1)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (3)', 'Harga terjangkau (1)']",India,"Madhya Pradesh, India",325
Mangan,Mangan,"['Pemandangan & Tengara (1)', 'Museum (1)']",India,"North Sikkim, India",107
Mirzapur,Mirzapur,"['Pemandangan & Tengara (9)', 'Wisata Alam & Taman (4)', 'Masuk Gratis (7)', 'Cocok untuk Kelompok Besar (4)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)']",India,"Mirzapur District, India",354
Phalodi,Phalodi,"['Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",India,"Jodhpur District, India",175
Bageshwar,Bageshwar,"['Pemandangan & Tengara (7)', 'Aktivitas Luar Ruangan (2)', 'Tur (1)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Masuk Gratis (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",India,"Bageshwar District, India",106
Aru Valley,Aru Valley,['Wisata Alam & Taman (1)'],India,"Anantnag District, India",158
Thiruchendur,Thiruchendur,"['Pemandangan & Tengara (4)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Thoothukudi District, India",230
Dasada,Dasada,"['Kursus & Sanggar (1)', 'Tur (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)']",India,"Surendranagar District, India",440
Divar Island,Divar Island,"['Tur (1)', 'Aktivitas Luar Ruangan (1)']",India,"North Goa District, India",353
Chapora,Chapora,"['Pemandangan & Tengara (1)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)']",India,"North Goa District, India",1667
Golaghat,Golaghat,"['Wisata Alam & Taman (4)', 'Pemandangan & Tengara (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",India,"Golaghat District, India",149
Bagalkot,Bagalkot,"['Pemandangan & Tengara (14)', 'Museum (4)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)']",India,"Bagalkot District, India",257
Mahbubnagar,Mahbubnagar,"['Pemandangan & Tengara (5)', 'Wisata Alam & Taman (4)', 'Tur (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Mahbubnagar District, India",141
Muzaffarnagar,Muzaffarnagar,"['Pemandangan & Tengara (2)', 'Museum (2)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",India,"Muzaffar Nagar District, India",799
Mormugao,Mormugao,"['Tur (2)', 'Pemandangan & Tengara (1)', 'Museum (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Anak-Anak (1)']",India,"North Goa District, India",274
Yelandur,Yelandur,['Pemandangan & Tengara (1)'],India,"Chamarajanagar District, India",294
Bhandara,Bhandara,"['Wisata Alam & Taman (3)', 'Pemandangan & Tengara (2)', 'Masuk Gratis (1)']",India,"Bhandara District, India",138
Ponnampet,Ponnampet,"['Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",India,"Kodagu (Coorg), India",273
Koynanagar,Koynanagar,"['Tur (2)', 'Wisata Alam & Taman (2)', 'Aktivitas Luar Ruangan (2)', 'Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",India,"Satara District, India",137
Deeg,Deeg,"['Pemandangan & Tengara (2)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Tempat yang Belum Populer (1)']",India,"Bharatpur District, India",237
Gangolihat,Gangolihat,"['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",India,"Pithoragarh District, India",126
Chanderi,Chanderi,"['Pemandangan & Tengara (11)', 'Museum (2)', 'Wisata Alam & Taman (2)', 'Masuk Gratis (5)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Bagus Saat Hujan (1)']",India,"Ashoknagar District, India",222
Kammasandra,Kammasandra,"['Pemandangan & Tengara (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)']",India,"Kolar District, India",131
Baratang Island,Baratang Island,"['Wisata Alam & Taman (3)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']",India,"Andaman and Nicobar Islands, India",384
Rewalsar,Rewalsar,"['Pemandangan & Tengara (2)', 'Tur (1)', 'Wisata Alam & Taman (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)']",India,"Mandi District, India",172
Dera Bassi,Dera Bassi,['Hiburan & Permainan (1)'],India,"Punjab, India",177
Sagar Island,Sagar Island,"['Aktivitas Luar Ruangan (3)', 'Wisata Alam & Taman (2)', 'Tur (1)', 'Pemandangan & Tengara (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Masuk Gratis (3)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",India,"South 24 Parganas District, India",183
Nur-Sultan,Nur-Sultan,"['Tempat Belanja (52)', 'Pemandangan & Tengara (50)', 'Hiburan & Permainan (27)', 'Spa & Kebugaran (19)', 'Tur (17)', 'Hiburan malam (16)', 'Wisata Alam & Taman (14)', 'Museum (11)', 'Aktivitas Luar Ruangan (9)', 'Konser & Pertunjukan (6)', 'Transportasi (6)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (2)', 'Kebun Binatang & Akuarium (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Lihat semua', 'Harga terjangkau (27)', 'Masuk Gratis (27)', 'Cocok untuk Anak-Anak (19)', 'Cocok untuk Kelompok Besar (18)', 'Bagus Saat Hujan (18)', 'Cocok untuk Pasangan (7)', 'Lokasi bulan madu (3)']",Kazakhstan,"Akmola Province, Kazakhstan",22223
East Kazakhstan Province,East Kazakhstan Province,"['Pemandangan & Tengara (27)', 'Wisata Alam & Taman (16)', 'Museum (12)', 'Aktivitas Luar Ruangan (7)', 'Hiburan & Permainan (6)', 'Tur (2)', 'Konser & Pertunjukan (2)', 'Tempat Belanja (1)', 'Kebun Binatang & Akuarium (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Masuk Gratis (8)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Bagus Saat Hujan (2)', 'Tempat yang Belum Populer (1)']",Kazakhstan,Kazakhstan,1931
Almaty,Almaty,"['Tur (151)', 'Aktivitas Luar Ruangan (132)', 'Pemandangan & Tengara (95)', 'Hiburan & Permainan (84)', 'Transportasi (45)', 'Hiburan malam (37)', 'Tempat Belanja (34)', 'Makanan & Minuman (31)', 'Wisata Alam & Taman (31)', 'Museum (30)', 'Konser & Pertunjukan (22)', 'Tur dengan Perahu & Olahraga Air (19)', 'Spa & Kebugaran (16)', 'Kursus & Sanggar (11)', 'Taman Air & Taman Hiburan (7)', 'Lihat semua', 'Harga terjangkau (42)', 'Cocok untuk Pasangan (37)', 'Cocok untuk Kelompok Besar (37)', 'Cocok untuk Anak-Anak (35)', 'Bagus Saat Hujan (33)', 'Masuk Gratis (27)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Lokasi bulan madu (6)', 'Berjiwa petualang (5)', 'Tempat yang Belum Populer (2)']",Kazakhstan,Kazakhstan,36571
South Kazakhstan Province,South Kazakhstan Province,"['Pemandangan & Tengara (38)', 'Wisata Alam & Taman (17)', 'Museum (5)', 'Aktivitas Luar Ruangan (5)', 'Tempat Belanja (3)', 'Tur (3)', 'Hiburan & Permainan (2)', 'Spa & Kebugaran (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (4)', 'Cocok untuk Anak-Anak (4)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (3)', 'Bagus Saat Hujan (3)', 'Cocok untuk Pasangan (1)']",Kazakhstan,Kazakhstan,1985
West Kazakhstan Province,West Kazakhstan Province,"['Pemandangan & Tengara (8)', 'Museum (8)', 'Hiburan malam (2)', 'Hiburan & Permainan (2)', 'Masuk Gratis (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,Kazakhstan,661
North Kazakhstan Province,North Kazakhstan Province,"['Wisata Alam & Taman (6)', 'Pemandangan & Tengara (3)', 'Museum (2)', 'Hiburan & Permainan (2)', 'Kebun Binatang & Akuarium (1)', 'Kasino & Perjudian (1)', 'Konser & Pertunjukan (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (2)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,Kazakhstan,596
Shymkent,Shymkent,"['Pemandangan & Tengara (5)', 'Wisata Alam & Taman (5)', 'Museum (4)', 'Tempat Belanja (3)', 'Aktivitas Luar Ruangan (3)', 'Tur (2)', 'Hiburan & Permainan (2)', 'Spa & Kebugaran (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (3)', 'Bagus Saat Hujan (3)', 'Harga terjangkau (2)']",Kazakhstan,"South Kazakhstan Province, Kazakhstan",1629
Borovoe,Borovoe,"['Wisata Alam & Taman (4)', 'Pemandangan & Tengara (1)', 'Kebun Binatang & Akuarium (1)', 'Kasino & Perjudian (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,"North Kazakhstan Province, Kazakhstan",336
Burabay,Burabay,"['Wisata Alam & Taman (3)', 'Pemandangan & Tengara (1)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Kazakhstan,"Akmola Province, Kazakhstan",122
Kapchagay,Kapchagay,"['Kasino & Perjudian (10)', 'Hiburan & Permainan (10)', 'Pemandangan & Tengara (5)', 'Wisata Alam & Taman (3)', 'Tur (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Aktivitas Luar Ruangan (2)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,"Almaty Region, Kazakhstan",275
Aktau,Aktau,"['Pemandangan & Tengara (2)', 'Tur (1)', 'Museum (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",Kazakhstan,"Mangystau Province, Kazakhstan",1210
Pavlodar,Pavlodar,"['Tempat Belanja (14)', 'Pemandangan & Tengara (11)', 'Hiburan & Permainan (10)', 'Museum (7)', 'Wisata Alam & Taman (3)', 'Hiburan malam (2)', 'Aktivitas Luar Ruangan (2)', 'Konser & Pertunjukan (1)', 'Bagus Saat Hujan (4)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",Kazakhstan,"Pavlodar Province, Kazakhstan",926
Atyrau,Atyrau,"['Pemandangan & Tengara (2)', 'Hiburan & Permainan (2)', 'Wisata Alam & Taman (2)', 'Hiburan malam (1)', 'Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Tur (1)', 'Museum (1)', 'Taman Air & Taman Hiburan (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Aktivitas Luar Ruangan (1)', 'Masuk Gratis (4)', 'Bagus Saat Hujan (3)', 'Cocok untuk Kelompok Besar (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)']",Kazakhstan,"Atyrau Province, Kazakhstan",2881
Kostanay,Kostanay,"['Pemandangan & Tengara (8)', 'Hiburan & Permainan (5)', 'Tempat Belanja (2)', 'Spa & Kebugaran (2)', 'Museum (2)', 'Wisata Alam & Taman (2)', 'Hiburan malam (1)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Masuk Gratis (2)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,"Kostanay Province, Kazakhstan",618
Oskemen,Oskemen,"['Pemandangan & Tengara (12)', 'Wisata Alam & Taman (7)', 'Aktivitas Luar Ruangan (5)', 'Hiburan & Permainan (4)', 'Museum (3)', 'Konser & Pertunjukan (2)', 'Tempat Belanja (1)', 'Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Masuk Gratis (8)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (2)', 'Bagus Saat Hujan (2)', 'Cocok untuk Kelompok Besar (1)']",Kazakhstan,"East Kazakhstan Province, Kazakhstan",1587
Oral,Oral,"['Pemandangan & Tengara (8)', 'Museum (8)', 'Hiburan malam (2)', 'Hiburan & Permainan (2)', 'Masuk Gratis (2)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,"West Kazakhstan Province, Kazakhstan",578
Karaganda,Karaganda,"['Pemandangan & Tengara (51)', 'Hiburan & Permainan (9)', 'Konser & Pertunjukan (8)', 'Museum (6)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (2)', 'Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Masuk Gratis (9)', 'Harga terjangkau (8)', 'Cocok untuk Anak-Anak (5)', 'Cocok untuk Kelompok Besar (4)', 'Bagus Saat Hujan (4)', 'Cocok untuk Pasangan (1)', 'Tempat yang Belum Populer (1)']",Kazakhstan,"Karagandy Province, Kazakhstan",2577
Turkestan,Turkestan,"['Pemandangan & Tengara (12)', 'Wisata Alam & Taman (3)', 'Museum (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Anak-Anak (1)']",Kazakhstan,"South Kazakhstan Province, Kazakhstan",257
Aktobe,Aktobe,"['Spa & Kebugaran (2)', 'Pemandangan & Tengara (2)', 'Tur (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Konser & Pertunjukan (1)', 'Aktivitas Luar Ruangan (1)', 'Masuk Gratis (2)']",Kazakhstan,"Aktobe Province, Kazakhstan",597
Taraz,Taraz,"['Pemandangan & Tengara (9)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Tur (1)', 'Museum (1)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",Kazakhstan,"Jambyl Province, Kazakhstan",317
Almaty Region,Almaty Region,"['Wisata Alam & Taman (85)', 'Pemandangan & Tengara (70)', 'Museum (35)', 'Hiburan & Permainan (20)', 'Aktivitas Luar Ruangan (20)', 'Tur (11)', 'Kasino & Perjudian (10)', 'Tur dengan Perahu & Olahraga Air (6)', 'Taman Air & Taman Hiburan (5)', 'Tempat Belanja (2)', 'Makanan & Minuman (2)', 'Transportasi (2)', 'Hiburan malam (1)', 'Spa & Kebugaran (1)', 'Konser & Pertunjukan (1)', 'Cocok untuk Anak-Anak (9)', 'Cocok untuk Kelompok Besar (9)', 'Harga terjangkau (8)', 'Cocok untuk Pasangan (5)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Berjiwa petualang (3)', 'Masuk Gratis (2)', 'Bagus Saat Hujan (2)', 'Tempat yang Belum Populer (1)']",Kazakhstan,Kazakhstan,1688
Semey,Semey,"['Pemandangan & Tengara (9)', 'Museum (5)', 'Wisata Alam & Taman (4)', 'Hiburan & Permainan (2)', 'Kebun Binatang & Akuarium (1)', 'Aktivitas Luar Ruangan (1)']",Kazakhstan,"East Kazakhstan Province, Kazakhstan",223
Baikonur,Baikonur,"['Tur (1)', 'Museum (1)', 'Harga terjangkau (1)', 'Cocok untuk Kelompok Besar (1)', 'Bagus Saat Hujan (1)']",Kazakhstan,"Kyzylorda Province, Kazakhstan",180
Akmola Province,Akmola Province,"['Pemandangan & Tengara (53)', 'Tempat Belanja (52)', 'Hiburan & Permainan (28)', 'Spa & Kebugaran (20)', 'Wisata Alam & Taman (18)', 'Tur (17)', 'Hiburan malam (16)', 'Museum (12)', 'Aktivitas Luar Ruangan (10)', 'Konser & Pertunjukan (7)', 'Transportasi (6)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (2)', 'Kebun Binatang & Akuarium (2)', 'Taman Air & Taman Hiburan (2)', 'Lihat semua', 'Harga terjangkau (29)', 'Masuk Gratis (27)', 'Cocok untuk Anak-Anak (20)', 'Cocok untuk Kelompok Besar (20)', 'Bagus Saat Hujan (18)', 'Cocok untuk Pasangan (7)', 'Lokasi bulan madu (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)']",Kazakhstan,Kazakhstan,22587
